date,open,high,low,close,adj_close,volume
2020-07-08,10818.650391,10847.849609,10676.549805,10705.75,10705.75,767900
2020-07-09,10755.549805,10836.849609,10733.0,10813.450195,10813.450195,618700
2020-07-10,10764.099609,10819.400391,10713.0,10768.049805,10768.049805,590700
2020-07-13,10851.849609,10894.049805,10756.049805,10802.700195,10802.700195,554100
2020-07-14,10750.849609,10755.650391,10562.900391,10607.349609,10607.349609,532400
2020-07-15,10701.0,10827.450195,10577.75,10618.200195,10618.200195,715900
2020-07-16,10706.200195,10755.299805,10595.200195,10739.950195,10739.950195,694400
2020-07-17,10752.0,10933.450195,10749.650391,10901.700195,10901.700195,676900
2020-07-20,10999.450195,11037.900391,10953.0,11022.200195,11022.200195,554300
2020-07-21,11126.099609,11179.549805,11113.25,11162.25,11162.25,772000
2020-07-22,11231.200195,11238.099609,11056.549805,11132.599609,11132.599609,765100
2020-07-23,11135.0,11239.799805,11103.150391,11215.450195,11215.450195,621600
2020-07-24,11149.950195,11225.400391,11090.299805,11194.150391,11194.150391,678900
2020-07-27,11225.0,11225.0,11087.849609,11131.799805,11131.799805,588100
2020-07-28,11154.099609,11317.75,11151.400391,11300.549805,11300.549805,683900
2020-07-29,11276.900391,11341.400391,11149.75,11202.849609,11202.849609,600700
2020-07-30,11254.299805,11299.950195,11084.950195,11102.150391,11102.150391,677800
2020-07-31,11139.5,11150.400391,11026.650391,11073.450195,11073.450195,642600
2020-08-03,11057.549805,11058.049805,10882.25,10891.599609,10891.599609,680900
2020-08-04,10946.650391,11112.25,10908.099609,11095.25,11095.25,625700
2020-08-05,11155.75,11225.650391,11064.049805,11101.650391,11101.650391,667600
2020-08-06,11185.700195,11256.799805,11127.299805,11200.150391,11200.150391,600400
2020-08-07,11186.650391,11231.900391,11142.049805,11214.049805,11214.049805,452600
2020-08-10,11270.25,11337.299805,11238.0,11270.150391,11270.150391,492000
2020-08-11,11322.25,11373.599609,11299.150391,11322.5,11322.5,586100
2020-08-12,11289.0,11322.0,11242.650391,11308.400391,11308.400391,609900
2020-08-13,11334.849609,11359.299805,11269.950195,11300.450195,11300.450195,562400
2020-08-14,11353.299805,11366.25,11111.450195,11178.400391,11178.400391,645100
2020-08-17,11248.900391,11267.099609,11144.5,11247.099609,11247.099609,634000
2020-08-18,11259.799805,11401.700195,11253.150391,11385.349609,11385.349609,579200
2020-08-19,11452.150391,11460.349609,11394.099609,11408.400391,11408.400391,626200
2020-08-20,11317.450195,11361.450195,11289.799805,11312.200195,11312.200195,791600
2020-08-21,11409.650391,11418.5,11362.200195,11371.599609,11371.599609,668700
2020-08-24,11412.0,11497.25,11410.650391,11466.450195,11466.450195,532900
2020-08-25,11513.099609,11525.900391,11423.349609,11472.25,11472.25,638200
2020-08-26,11512.849609,11561.75,11461.849609,11549.599609,11549.599609,743400
2020-08-27,11609.299805,11617.349609,11540.599609,11559.25,11559.25,719800
2020-08-28,11602.950195,11686.049805,11589.400391,11647.599609,11647.599609,807000
2020-08-31,11777.549805,11794.25,11325.849609,11387.5,11387.5,1371800
2020-09-01,11464.299805,11553.549805,11366.900391,11470.25,11470.25,783800
2020-09-02,11478.549805,11554.75,11430.400391,11535.0,11535.0,593500
2020-09-03,11566.200195,11584.950195,11507.650391,11527.450195,11527.450195,607100
2020-09-04,11354.400391,11452.049805,11303.650391,11333.849609,11333.849609,681300
2020-09-07,11359.599609,11381.150391,11251.700195,11355.049805,11355.049805,560300
2020-09-08,11378.549805,11437.25,11290.450195,11317.349609,11317.349609,572200
2020-09-09,11218.599609,11298.150391,11185.150391,11278.0,11278.0,728900
2020-09-10,11363.299805,11464.049805,11327.400391,11449.25,11449.25,679400
2020-09-11,11447.799805,11493.5,11419.900391,11464.450195,11464.450195,554800
2020-09-14,11540.150391,11568.900391,11383.549805,11440.049805,11440.049805,642300
2020-09-15,11487.200195,11535.950195,11442.25,11521.799805,11521.799805,506700
2020-09-16,11538.450195,11618.099609,11516.75,11604.549805,11604.549805,527800
2020-09-17,11539.400391,11587.200195,11498.5,11516.099609,11516.099609,0
2020-09-18,11584.099609,11584.099609,11446.099609,11504.950195,11504.950195,764200
2020-09-21,11503.799805,11535.25,11218.5,11250.549805,11250.549805,602900
2020-09-22,11301.75,11302.200195,11084.650391,11153.650391,11153.650391,672200
2020-09-23,11258.75,11259.549805,11024.400391,11131.849609,11131.849609,714900
2020-09-24,11011.0,11015.299805,10790.200195,10805.549805,10805.549805,706100
2020-09-25,10910.400391,11072.599609,10854.849609,11050.25,11050.25,559600
2020-09-28,11140.849609,11239.349609,11099.849609,11227.549805,11227.549805,472800
2020-09-29,11288.599609,11305.400391,11181.0,11222.400391,11222.400391,498300
2020-09-30,11244.450195,11295.400391,11184.549805,11247.549805,11247.549805,499300
2020-10-01,11364.450195,11428.599609,11347.049805,11416.950195,11416.950195,447700
2020-10-05,11487.799805,11578.049805,11452.299805,11503.349609,11503.349609,530600
2020-10-06,11603.450195,11680.299805,11564.299805,11662.400391,11662.400391,561400
2020-10-07,11679.25,11763.049805,11629.349609,11738.849609,11738.849609,513400
2020-10-08,11835.400391,11905.700195,11791.150391,11834.599609,11834.599609,608800
2020-10-09,11852.049805,11938.599609,11805.200195,11914.200195,11914.200195,611100
2020-10-12,11973.549805,12022.049805,11867.200195,11930.950195,11930.950195,522600
2020-10-13,11934.650391,11988.200195,11888.900391,11934.5,11934.5,458300
2020-10-14,11917.400391,11997.200195,11822.150391,11971.049805,11971.049805,569200
2020-10-15,12023.450195,12025.450195,11661.299805,11680.349609,11680.349609,608900
2020-10-16,11727.400391,11789.75,11667.849609,11762.450195,11762.450195,555800
2020-10-19,11879.200195,11898.25,11820.400391,11873.049805,11873.049805,541400
2020-10-20,11861.0,11949.25,11837.25,11896.799805,11896.799805,453600
2020-10-21,11958.549805,12018.650391,11775.75,11937.650391,11937.650391,623700
2020-10-22,11890.0,11939.549805,11823.450195,11896.450195,11896.450195,544900
2020-10-23,11957.900391,11974.549805,11908.75,11930.349609,11930.349609,502300
2020-10-26,11937.400391,11942.849609,11711.700195,11767.75,11767.75,519800
2020-10-27,11807.099609,11899.049805,11723.0,11889.400391,11889.400391,616300
2020-10-28,11922.599609,11929.400391,11684.849609,11729.599609,11729.599609,704000
2020-10-29,11633.299805,11744.150391,11606.450195,11670.799805,11670.799805,555000
2020-10-30,11678.450195,11748.950195,11535.450195,11642.400391,11642.400391,553700
2020-11-02,11697.349609,11725.650391,11557.400391,11669.150391,11669.150391,568400
2020-11-03,11734.450195,11836.200195,11723.299805,11813.5,11813.5,674300
2020-11-04,11783.349609,11929.650391,11756.400391,11908.5,11908.5,667300
2020-11-05,12062.400391,12131.099609,12027.599609,12120.299805,12120.299805,632500
2020-11-06,12156.650391,12280.400391,12131.849609,12263.549805,12263.549805,576800
2020-11-09,12399.400391,12474.049805,12367.349609,12461.049805,12461.049805,553400
2020-11-10,12556.400391,12643.900391,12475.25,12631.099609,12631.099609,847500
2020-11-11,12680.599609,12769.75,12571.099609,12749.150391,12749.150391,880500
2020-11-12,12702.150391,12741.150391,12624.849609,12690.799805,12690.799805,622000
2020-11-13,12659.700195,12735.950195,12607.700195,12719.950195,12719.950195,513900
2020-11-17,12932.5,12934.049805,12797.099609,12874.200195,12874.200195,707700
2020-11-18,12860.099609,12948.849609,12819.349609,12938.25,12938.25,731300
2020-11-19,12839.5,12963.0,12745.75,12771.700195,12771.700195,768800
2020-11-20,12813.400391,12892.450195,12730.25,12859.049805,12859.049805,664000
2020-11-23,12960.299805,12968.849609,12825.700195,12926.450195,12926.450195,633100
2020-11-24,13002.599609,13079.099609,12978.0,13055.150391,13055.150391,571900
2020-11-25,13130.0,13145.849609,12833.650391,12858.400391,12858.400391,679000
2020-11-26,12906.450195,13018.0,12790.400391,12987.0,12987.0,549800
2020-11-27,13012.049805,13035.299805,12914.299805,12968.950195,12968.950195,1162400
2020-12-01,13062.200195,13128.400391,12962.799805,13109.049805,13109.049805,583600
2020-12-02,13121.400391,13128.5,12983.549805,13113.75,13113.75,717700
2020-12-03,13215.299805,13216.599609,13107.900391,13133.900391,13133.900391,713700
2020-12-04,13177.400391,13280.049805,13152.849609,13258.549805,13258.549805,640500
2020-12-07,13264.849609,13366.650391,13241.950195,13355.75,13355.75,591700
2020-12-08,13393.849609,13435.450195,13311.049805,13392.950195,13392.950195,543200
2020-12-09,13458.099609,13548.900391,13449.599609,13529.099609,13529.099609,502600
2020-12-10,13488.5,13503.549805,13399.299805,13478.299805,13478.299805,553400
2020-12-11,13512.299805,13579.349609,13402.849609,13513.849609,13513.849609,787700
2020-12-14,13571.450195,13597.5,13472.450195,13558.150391,13558.150391,558400
2020-12-15,13547.200195,13589.650391,13447.049805,13567.849609,13567.849609,497600
2020-12-16,13663.099609,13692.349609,13606.450195,13682.700195,13682.700195,462200
2020-12-17,13713.549805,13773.25,13673.549805,13740.700195,13740.700195,416000
2020-12-18,13764.400391,13772.849609,13658.599609,13760.549805,13760.549805,519400
2020-12-21,13741.900391,13777.5,13131.450195,13328.400391,13328.400391,687300
2020-12-22,13373.650391,13492.049805,13192.900391,13466.299805,13466.299805,696200
2020-12-23,13473.5,13619.450195,13432.200195,13601.099609,13601.099609,458700
2020-12-24,13672.150391,13771.75,13626.900391,13749.25,13749.25,471400
2020-12-28,13815.150391,13885.299805,13811.549805,13873.200195,13873.200195,403600
2020-12-29,13910.349609,13967.599609,13859.900391,13932.599609,13932.599609,439600
2020-12-30,13980.900391,13997.0,13864.950195,13981.950195,13981.950195,380700
2020-12-31,13970.0,14024.849609,13936.450195,13981.75,13981.75,452400
2021-01-01,13996.099609,14049.849609,13991.349609,14018.5,14018.5,358100
2021-01-04,14104.349609,14147.950195,13953.75,14132.900391,14132.900391,495000
2021-01-05,14075.150391,14215.599609,14048.150391,14199.5,14199.5,492500
2021-01-06,14240.950195,14244.150391,14039.900391,14146.25,14146.25,632300
2021-01-07,14253.75,14256.25,14123.099609,14137.349609,14137.349609,559200
2021-01-08,14258.400391,14367.299805,14221.650391,14347.25,14347.25,613500
2021-01-11,14474.049805,14498.200195,14383.099609,14484.75,14484.75,672900
2021-01-12,14473.799805,14590.650391,14432.849609,14563.450195,14563.450195,929600
2021-01-13,14639.799805,14653.349609,14435.700195,14564.849609,14564.849609,874000
2021-01-14,14550.049805,14617.799805,14471.5,14595.599609,14595.599609,620200
2021-01-15,14594.349609,14617.450195,14357.849609,14433.700195,14433.700195,789600
2021-01-18,14453.299805,14459.150391,14222.799805,14281.299805,14281.299805,762000
2021-01-19,14371.650391,14546.049805,14350.849609,14521.150391,14521.150391,546100
2021-01-20,14538.299805,14666.450195,14517.549805,14644.700195,14644.700195,623100
2021-01-21,14730.950195,14753.549805,14517.25,14590.349609,14590.349609,704600
2021-01-22,14583.400391,14619.900391,14357.75,14371.900391,14371.900391,776800
2021-01-25,14477.799805,14491.099609,14218.599609,14238.900391,14238.900391,618600
2021-01-27,14237.950195,14237.950195,13929.299805,13967.5,13967.5,660700
2021-01-28,13810.400391,13898.25,13713.25,13817.549805,13817.549805,637900
2021-01-29,13946.599609,13966.849609,13596.75,13634.599609,13634.599609,753200
2021-02-01,13758.599609,14336.349609,13661.75,14281.200195,14281.200195,870500
2021-02-02,14481.099609,14731.700195,14469.150391,14647.849609,14647.849609,915000
2021-02-03,14754.900391,14868.849609,14574.150391,14789.950195,14789.950195,869500
2021-02-04,14789.049805,14913.700195,14714.75,14895.650391,14895.650391,884700
2021-02-05,14952.599609,15014.650391,14864.75,14924.25,14924.25,935600
2021-02-08,15064.299805,15159.900391,15041.049805,15115.799805,15115.799805,671200
2021-02-09,15164.150391,15257.099609,15064.299805,15109.299805,15109.299805,713300
2021-02-10,15119.049805,15168.25,14977.200195,15106.5,15106.5,624800
2021-02-11,15073.25,15188.5,15065.400391,15173.299805,15173.299805,500100
2021-02-12,15186.200195,15243.5,15081.0,15163.299805,15163.299805,571800
2021-02-15,15270.299805,15340.150391,15243.400391,15314.700195,15314.700195,456000
2021-02-16,15371.450195,15431.75,15242.200195,15313.450195,15313.450195,648500
2021-02-17,15279.900391,15314.299805,15170.75,15208.900391,15208.900391,504800
2021-02-18,15238.700195,15250.75,15078.049805,15118.950195,15118.950195,770600
2021-02-19,15074.799805,15144.049805,14898.200195,14981.75,14981.75,712200
2021-02-22,14999.049805,15010.099609,14635.049805,14675.700195,14675.700195,609900
2021-02-23,14782.25,14854.5,14651.849609,14707.799805,14707.799805,744100
2021-02-24,14729.150391,15008.799805,14504.5,14982.0,14982.0,403800
2021-02-25,15079.849609,15176.5,15065.349609,15097.349609,15097.349609,803900
2021-02-26,14888.599609,14919.450195,14467.75,14529.150391,14529.150391,1103600
2021-03-01,14702.5,14806.799805,14638.549805,14761.549805,14761.549805,507300
2021-03-02,14865.299805,14959.099609,14760.799805,14919.099609,14919.099609,621700
2021-03-03,15064.400391,15273.150391,14995.799805,15245.599609,15245.599609,544200
2021-03-04,15026.75,15202.349609,14980.200195,15080.75,15080.75,534900
2021-03-05,14977.950195,15092.349609,14862.099609,14938.099609,14938.099609,640700
2021-03-08,15002.450195,15111.150391,14919.900391,14956.200195,14956.200195,0
2021-03-09,15049.900391,15126.849609,14925.450195,15098.400391,15098.400391,675300
2021-03-10,15202.150391,15218.450195,15100.849609,15174.799805,15174.799805,404600
2021-03-12,15321.150391,15336.299805,14953.599609,15030.950195,15030.950195,493200
2021-03-15,15048.400391,15048.400391,14745.849609,14929.5,14929.5,467500
2021-03-16,14996.099609,15051.599609,14890.650391,14910.450195,14910.450195,100
2021-03-17,14946.549805,14956.549805,14696.049805,14721.299805,14721.299805,100
2021-03-18,14855.5,14875.200195,14478.599609,14557.849609,14557.849609,542200
2021-03-19,14471.150391,14788.25,14350.099609,14744.0,14744.0,919200
2021-03-22,14736.299805,14763.900391,14597.849609,14736.400391,14736.400391,459000
2021-03-23,14768.549805,14878.599609,14707.0,14814.75,14814.75,474200
2021-03-24,14712.450195,14752.349609,14535.0,14549.400391,14549.400391,456400
2021-03-25,14570.900391,14575.599609,14264.400391,14324.900391,14324.900391,606800
2021-03-26,14506.299805,14572.900391,14414.25,14507.299805,14507.299805,481000
2021-03-30,14628.5,14876.299805,14617.599609,14845.099609,14845.099609,594500
2021-03-31,14811.849609,14813.75,14670.25,14690.700195,14690.700195,463900
2021-04-01,14798.400391,14883.200195,14692.450195,14867.349609,14867.349609,445000
2021-04-05,14837.700195,14849.849609,14459.5,14637.799805,14637.799805,509700
2021-04-06,14737.0,14779.099609,14573.900391,14683.5,14683.5,475300
2021-04-07,14716.450195,14879.799805,14649.849609,14819.049805,14819.049805,0
2021-04-08,14875.650391,14984.150391,14821.099609,14873.799805,14873.799805,514800
2021-04-09,14882.650391,14918.450195,14785.650391,14834.849609,14834.849609,504100
2021-04-12,14644.650391,14652.5,14248.700195,14310.799805,14310.799805,650200
2021-04-13,14364.900391,14528.900391,14274.900391,14504.799805,14504.799805,605100
2021-04-15,14522.400391,14597.549805,14353.200195,14581.450195,14581.450195,568000
2021-04-16,14599.599609,14697.700195,14559.0,14617.849609,14617.849609,577200
2021-04-19,14306.599609,14382.299805,14191.400391,14359.450195,14359.450195,512300
2021-04-20,14526.700195,14526.950195,14207.299805,14296.400391,14296.400391,467400
2021-04-22,14219.150391,14424.75,14151.400391,14406.150391,14406.150391,524600
2021-04-23,14326.349609,14461.150391,14273.299805,14341.349609,14341.349609,498100
2021-04-26,14449.450195,14557.5,14421.299805,14485.0,14485.0,452700
2021-04-27,14493.799805,14667.549805,14484.849609,14653.049805,14653.049805,451800
2021-04-28,14710.5,14890.25,14694.950195,14864.549805,14864.549805,457000
2021-04-29,14979.0,15044.349609,14814.450195,14894.900391,14894.900391,517500
2021-04-30,14747.349609,14855.450195,14601.700195,14631.099609,14631.099609,613900
2021-05-03,14481.049805,14673.849609,14416.25,14634.150391,14634.150391,448900
2021-05-04,14687.25,14723.400391,14461.5,14496.5,14496.5,503400
2021-05-05,14604.150391,14637.900391,14506.599609,14617.849609,14617.849609,455900
2021-05-06,14668.349609,14743.900391,14611.5,14724.799805,14724.799805,467800
2021-05-07,14816.849609,14863.049805,14765.5,14823.150391,14823.150391,488000
2021-05-10,14928.25,14966.900391,14892.5,14942.349609,14942.349609,522000
2021-05-11,14789.700195,14900.0,14771.400391,14850.75,14850.75,647400
2021-05-12,14823.549805,14824.049805,14649.700195,14696.5,14696.5,643800
2021-05-14,14749.400391,14749.650391,14591.900391,14677.799805,14677.799805,620700
2021-05-17,14756.25,14938.0,14725.349609,14923.150391,14923.150391,546400
2021-05-18,15067.200195,15137.25,15043.700195,15108.099609,15108.099609,583900
2021-05-19,15058.599609,15133.400391,15008.849609,15030.150391,15030.150391,569100
2021-05-20,15042.599609,15069.799805,14884.900391,14906.049805,14906.049805,480300
2021-05-21,14987.799805,15190.0,14985.849609,15175.299805,15175.299805,572900
2021-05-24,15211.349609,15256.25,15145.450195,15197.700195,15197.700195,579800
2021-05-25,15291.75,15293.849609,15163.400391,15208.450195,15208.450195,441500
2021-05-26,15257.049805,15319.900391,15194.950195,15301.450195,15301.450195,384000
2021-05-27,15323.950195,15384.549805,15272.5,15337.849609,15337.849609,0
2021-05-28,15421.200195,15469.650391,15394.75,15435.650391,15435.650391,468100
2021-05-31,15437.75,15606.349609,15374.0,15582.799805,15582.799805,436000
2021-06-01,15629.650391,15660.75,15528.299805,15574.849609,15574.849609,409600
2021-06-02,15520.349609,15597.450195,15459.849609,15576.200195,15576.200195,428600
2021-06-03,15655.549805,15705.099609,15611.0,15690.349609,15690.349609,410200
2021-06-04,15712.5,15733.599609,15622.349609,15670.25,15670.25,414200
2021-06-07,15725.099609,15773.450195,15678.099609,15751.650391,15751.650391,394000
2021-06-08,15773.900391,15778.799805,15680.0,15740.099609,15740.099609,378200
2021-06-09,15766.299805,15800.450195,15566.900391,15635.349609,15635.349609,457900
2021-06-10,15692.099609,15751.25,15648.5,15737.75,15737.75,298300
2021-06-11,15796.450195,15835.549805,15749.799805,15799.349609,15799.349609,363000
2021-06-14,15791.400391,15823.049805,15606.5,15811.849609,15811.849609,392900
2021-06-15,15866.950195,15901.599609,15842.400391,15869.25,15869.25,323300
2021-06-16,15847.5,15880.849609,15742.599609,15767.549805,15767.549805,340200
2021-06-17,15648.299805,15769.349609,15616.75,15691.400391,15691.400391,357600
2021-06-18,15756.5,15761.5,15450.900391,15683.349609,15683.349609,640800
2021-06-21,15525.849609,15765.150391,15505.650391,15746.5,15746.5,351500
2021-06-22,15840.5,15895.75,15752.099609,15772.75,15772.75,322200
2021-06-23,15862.799805,15862.950195,15673.950195,15686.950195,15686.950195,287500
2021-06-24,15737.299805,15821.400391,15702.700195,15790.450195,15790.450195,316700
2021-06-25,15839.349609,15870.799805,15772.299805,15860.349609,15860.349609,314600
2021-06-28,15915.349609,15915.650391,15792.150391,15814.700195,15814.700195,255100
2021-06-29,15807.5,15835.900391,15724.049805,15748.450195,15748.450195,360300
2021-06-30,15776.900391,15839.099609,15708.75,15721.5,15721.5,262400
2021-07-01,15755.049805,15755.549805,15667.049805,15680.0,15680.0,224900
2021-07-02,15705.849609,15738.349609,15635.950195,15722.200195,15722.200195,254800
2021-07-05,15793.400391,15845.950195,15762.049805,15834.349609,15834.349609,207000
2021-07-06,15813.75,15914.200195,15801.0,15818.25,15818.25,391400
2021-07-07,15819.599609,15893.549805,15779.700195,15879.650391,15879.650391,329300
2021-07-08,15855.400391,15885.75,15682.900391,15727.900391,15727.900391,307900
2021-07-09,15688.25,15730.849609,15632.75,15689.799805,15689.799805,243200
2021-07-12,15766.799805,15789.200195,15644.75,15692.599609,15692.599609,216300
2021-07-13,15794.0,15820.799805,15744.599609,15812.349609,15812.349609,246700
2021-07-14,15808.700195,15877.349609,15764.200195,15853.950195,15853.950195,0
2021-07-15,15872.150391,15952.349609,15855.0,15924.200195,15924.200195,284900
2021-07-16,15958.349609,15962.25,15882.599609,15923.400391,15923.400391,276300
2021-07-19,15754.5,15836.900391,15707.5,15752.400391,15752.400391,242100
2021-07-20,15703.950195,15728.450195,15578.549805,15632.099609,15632.099609,274300
2021-07-22,15736.599609,15834.799805,15726.400391,15824.049805,15824.049805,265300
2021-07-23,15856.799805,15899.799805,15768.400391,15856.049805,15856.049805,294100
2021-07-26,15849.299805,15893.349609,15797.0,15824.450195,15824.450195,267100
2021-07-27,15860.5,15881.549805,15701.0,15746.450195,15746.450195,311000
2021-07-28,15761.549805,15767.5,15513.450195,15709.400391,15709.400391,318600
2021-07-29,15762.700195,15817.349609,15737.799805,15778.450195,15778.450195,401600
2021-07-30,15800.599609,15862.799805,15744.849609,15763.049805,15763.049805,400000
2021-08-02,15874.900391,15892.900391,15834.650391,15885.150391,15885.150391,244800
2021-08-03,15951.549805,16146.900391,15914.349609,16130.75,16130.75,341300
2021-08-04,16195.25,16290.200195,16176.150391,16258.799805,16258.799805,427300
2021-08-05,16288.950195,16349.450195,16210.299805,16294.599609,16294.599609,418200
2021-08-06,16304.400391,16336.75,16223.299805,16238.200195,16238.200195,320100
2021-08-09,16281.349609,16320.75,16179.049805,16258.25,16258.25,240500
2021-08-10,16274.799805,16359.25,16202.25,16280.099609,16280.099609,288000
2021-08-11,16327.299805,16338.75,16162.549805,16282.25,16282.25,277900
2021-08-12,16303.650391,16375.5,16286.900391,16364.400391,16364.400391,280200
2021-08-13,16385.699219,16543.599609,16376.299805,16529.099609,16529.099609,321900
2021-08-16,16518.400391,16589.400391,16480.75,16563.050781,16563.050781,254000
2021-08-17,16545.25,16628.550781,16495.400391,16614.599609,16614.599609,297400
2021-08-18,16691.949219,16701.849609,16535.849609,16568.849609,16568.849609,251800
2021-08-20,16382.5,16509.550781,16376.049805,16450.5,16450.5,350800
2021-08-23,16592.25,16592.5,16395.699219,16496.449219,16496.449219,275600
2021-08-24,16561.400391,16647.099609,16495.300781,16624.599609,16624.599609,275400
2021-08-25,16654.0,16712.449219,16617.5,16634.650391,16634.650391,265900
2021-08-26,16627.949219,16683.699219,16603.400391,16636.900391,16636.900391,253500
2021-08-27,16642.550781,16722.050781,16565.599609,16705.199219,16705.199219,217400
2021-08-30,16775.849609,16951.5,16764.849609,16931.050781,16931.050781,283500
2021-08-31,16947.5,17153.5,16915.849609,17132.199219,17132.199219,464400
2021-09-01,17185.599609,17225.75,17055.050781,17076.25,17076.25,301900
2021-09-02,17095.400391,17245.5,17059.699219,17234.150391,17234.150391,242400
2021-09-03,17262.449219,17340.099609,17212.199219,17323.599609,17323.599609,261400
2021-09-06,17399.349609,17429.550781,17345.550781,17377.800781,17377.800781,228000
2021-09-07,17401.550781,17436.5,17287.0,17362.099609,17362.099609,243400
2021-09-08,17375.75,17383.400391,17254.199219,17353.5,17353.5,252700
2021-09-09,17312.849609,17379.650391,17302.699219,17369.25,17369.25,241500
2021-09-13,17363.550781,17378.349609,17269.150391,17355.300781,17355.300781,241100
2021-09-14,17420.349609,17438.550781,17367.050781,17380.0,17380.0,230400
2021-09-15,17387.650391,17532.699219,17386.900391,17519.449219,17519.449219,388200
2021-09-16,17539.199219,17644.599609,17510.449219,17629.5,17629.5,503300
2021-09-17,17709.650391,17792.949219,17537.650391,17585.150391,17585.150391,508300
2021-09-20,17443.849609,17622.75,17361.800781,17396.900391,17396.900391,339100
2021-09-21,17450.5,17578.349609,17326.099609,17562.0,17562.0,363600
2021-09-22,17580.900391,17610.449219,17524.0,17546.650391,17546.650391,295200
2021-09-23,17670.849609,17843.900391,17646.550781,17822.949219,17822.949219,320500
2021-09-24,17897.449219,17947.650391,17819.400391,17853.199219,17853.199219,360100
2021-09-27,17932.199219,17943.5,17802.900391,17855.099609,17855.099609,295700
2021-09-28,17906.449219,17912.849609,17576.099609,17748.599609,17748.599609,398000
2021-09-29,17657.949219,17781.75,17608.150391,17711.300781,17711.300781,562200
2021-09-30,17718.900391,17742.150391,17585.349609,17618.150391,17618.150391,378600
2021-10-01,17531.900391,17557.150391,17452.900391,17532.050781,17532.050781,305800
2021-10-04,17615.550781,17750.900391,17581.349609,17691.25,17691.25,295800
2021-10-05,17661.349609,17833.449219,17640.900391,17822.300781,17822.300781,427000
2021-10-06,17861.5,17884.599609,17613.150391,17646.0,17646.0,395800
2021-10-07,17810.550781,17857.550781,17763.800781,17790.349609,17790.349609,419900
2021-10-08,17886.849609,17941.849609,17840.349609,17895.199219,17895.199219,324100
2021-10-11,17867.550781,18041.949219,17839.099609,17945.949219,17945.949219,375800
2021-10-12,17915.800781,18008.650391,17864.949219,17991.949219,17991.949219,355600
2021-10-13,18097.849609,18197.800781,18050.75,18161.75,18161.75,506700
2021-10-14,18272.849609,18350.75,18248.699219,18338.550781,18338.550781,538700
2021-10-18,18500.099609,18543.150391,18445.300781,18477.050781,18477.050781,469900
2021-10-19,18602.349609,18604.449219,18377.699219,18418.75,18418.75,368200
2021-10-20,18439.900391,18458.300781,18209.349609,18266.599609,18266.599609,371300
2021-10-21,18382.699219,18384.199219,18048.0,18178.099609,18178.099609,365900
2021-10-22,18230.699219,18314.25,18034.349609,18114.900391,18114.900391,324700
2021-10-25,18229.5,18241.400391,17968.5,18125.400391,18125.400391,418700
2021-10-26,18154.5,18310.449219,18099.300781,18268.400391,18268.400391,341400
2021-10-27,18295.849609,18342.050781,18167.900391,18210.949219,18210.949219,335200
2021-10-28,18187.650391,18190.699219,17799.449219,17857.25,17857.25,374200
2021-10-29,17833.050781,17915.849609,17613.099609,17671.650391,17671.650391,336500
2021-11-01,17783.150391,17954.099609,17697.099609,17929.650391,17929.650391,281200
2021-11-02,17970.900391,18012.25,17847.599609,17888.949219,17888.949219,296400
2021-11-03,17947.949219,17988.75,17757.949219,17829.199219,17829.199219,331000
2021-11-04,17935.050781,17947.550781,17900.599609,17916.800781,17916.800781,48500
2021-11-08,18040.199219,18087.800781,17836.099609,18068.550781,18068.550781,338900
2021-11-09,18084.349609,18112.599609,17983.050781,18044.25,18044.25,270200
2021-11-10,17973.449219,18061.25,17915.0,18017.199219,18017.199219,261400
2021-11-11,17967.449219,17971.349609,17798.199219,17873.599609,17873.599609,232100
2021-11-12,17977.599609,18123.0,17905.900391,18102.75,18102.75,249100
2021-11-15,18140.949219,18210.150391,18071.300781,18109.449219,18109.449219,280400
2021-11-16,18127.050781,18132.650391,17958.800781,17999.199219,17999.199219,267400
2021-11-17,17939.349609,18022.650391,17879.25,17898.650391,17898.650391,295700
2021-11-18,17890.550781,17945.599609,17688.5,17764.800781,17764.800781,278400
2021-11-22,17796.25,17805.25,17280.449219,17416.550781,17416.550781,356400
2021-11-23,17281.75,17553.699219,17216.099609,17503.349609,17503.349609,308800
2021-11-24,17550.050781,17600.599609,17354.0,17415.050781,17415.050781,298100
2021-11-25,17417.300781,17564.349609,17351.699219,17536.25,17536.25,255900
2021-11-26,17338.75,17355.400391,16985.699219,17026.449219,17026.449219,356300
2021-11-29,17055.800781,17160.699219,16782.400391,17053.949219,17053.949219,348900
2021-11-30,17051.150391,17324.650391,16931.400391,16983.199219,16983.199219,498000
2021-12-01,17104.400391,17213.050781,17064.25,17166.900391,17166.900391,295500
2021-12-02,17183.199219,17420.349609,17149.300781,17401.650391,17401.650391,279900
2021-12-03,17424.900391,17489.800781,17180.800781,17196.699219,17196.699219,292500
2021-12-06,17209.050781,17216.75,16891.699219,16912.25,16912.25,231700
2021-12-07,17044.099609,17251.650391,16987.75,17176.699219,17176.699219,254100
2021-12-08,17315.25,17484.599609,17308.949219,17469.75,17469.75,257800
2021-12-09,17524.400391,17543.25,17379.599609,17516.849609,17516.849609,237200
2021-12-10,17476.050781,17534.349609,17405.25,17511.300781,17511.300781,204500
2021-12-13,17619.099609,17639.5,17355.949219,17368.25,17368.25,256600
2021-12-14,17283.199219,17376.199219,17225.800781,17324.900391,17324.900391,271000
